Parameter,Estimate,se
pred_rec.5,1196371.421576429,970061.3601850026
pred_rec.6,1277755.232130095,1043766.1708005784
pred_rec.7,1442271.931042074,1184571.937066563
pred_rec.8,1471056.3561414012,1143840.7778809106
pred_rec.9,1331887.1393662435,973061.1070096798
pred_rec.10,1136243.3105916153,762030.2835760664
pred_rec.11,999883.4106455169,615815.2629906321
pred_rec.12,903157.661960122,510592.652559317
pred_rec.13,725585.3939868431,380224.6268008892
pred_rec.14,560614.2908259032,277970.4422234851
pred_rec.15,513252.1676756425,245047.90445790684
pred_rec.16,588213.4584164174,270302.03578620503
pred_rec.17,710053.023632231,296521.50159054465
pred_rec.18,618771.033666469,258943.97935683417
pred_rec.19,515923.7068487147,217287.47233849842
pred_rec.20,609549.1199431411,244426.07144680817
pred_rec.21,1058534.7554198036,304113.8189722497
pred_rec.22,879251.8110144788,343994.1774362775
pred_rec.23,2194547.32385805,406716.2715488653
pred_rec.24,1249210.4258603805,422404.73799422453
pred_rec.25,1451899.5199063157,398575.3179516844
pred_rec.26,1150720.7491769262,357503.8748006459
pred_rec.27,744744.0596380144,289374.46297977766
pred_rec.28,684145.3218200473,245502.52996453625
pred_rec.29,657873.9712781858,231282.79377298203
pred_rec.30,743901.1356954268,221097.55624331732
pred_rec.31,627511.5310104744,204620.23184393405
pred_rec.32,534512.7305409117,179988.13010293996
pred_rec.33,452559.2974603681,177569.06749943865
pred_rec.34,1324920.143670392,212160.94813599784
pred_rec.35,658144.044206888,169441.5505391334
pred_rec.36,251679.4278641807,99421.55746077698
pred_rec.37,378322.2170402542,117861.04278085976
pred_rec.38,523921.7661417406,151489.04034350757
pred_rec.39,701539.2753232991,201831.8165524592
pred_rec.40,1812864.3248697065,282094.5231775922
pred_rec.41,1201229.4261091873,339619.10838896205
pred_rec.42,1721248.1778108971,421506.9698566712
pred_rec.43,4295043.831035703,466254.33666959836
pred_rec.44,533646.3131103544,275129.6852785479
pred_rec.45,909396.1313431658,463443.46158720535
pred_rec.46,1173132.1589032074,775398.6480221008
