Parameter,Estimate,se
pred_rec.3,1598283.0840017044,1714754.0207375633
pred_rec.4,1265059.0909452268,1138203.3286583559
pred_rec.5,17491964.543832447,2413166.9202261716
pred_rec.6,913962.4927936941,668832.196791096
pred_rec.7,844074.5136530352,579769.9378401983
pred_rec.8,827391.3262797535,543471.1915640023
pred_rec.9,868809.6754335443,556955.964229781
pred_rec.10,949012.1147508934,599080.8029410015
pred_rec.11,998189.4921148766,609403.3723980726
pred_rec.12,903700.6535439459,517203.03516869666
pred_rec.13,683334.0141474053,362935.24517521495
pred_rec.14,516652.38673465117,257562.75887096816
pred_rec.15,470659.5273424984,225317.14723575715
pred_rec.16,545800.6342682907,250135.79981000425
pred_rec.17,647687.8922720256,270622.77966299263
pred_rec.18,559401.1386227303,231362.72902011347
pred_rec.19,444613.3027502033,189036.47116831658
pred_rec.20,561831.7684195521,218426.7263290465
pred_rec.21,903772.0738412563,274372.675511964
pred_rec.22,858570.2325362004,316530.989199239
pred_rec.23,1856887.772172829,370599.3518523625
pred_rec.24,1204327.483739918,380927.03798360244
pred_rec.25,1235894.046603462,351453.50912453124
pred_rec.26,1014051.2876877154,308329.5680147944
pred_rec.27,630848.2355749985,248329.41453954438
pred_rec.28,624137.6051090497,220836.30774102273
pred_rec.29,654235.4687065387,213949.1890263993
pred_rec.30,617767.1934380623,198287.7642968372
pred_rec.31,597324.0345974695,187439.57327325403
pred_rec.32,506079.19035889476,165839.1345418465
pred_rec.33,394116.1164744328,157592.21459832136
pred_rec.34,1215307.1138954447,192377.1814140461
pred_rec.35,630628.0462874005,159136.44665522382
pred_rec.36,244261.47203678946,96829.70315793477
pred_rec.37,363383.6160698831,114477.90646384543
pred_rec.38,518670.3591578482,149206.53378027503
pred_rec.39,683890.7512580729,199420.7756574684
pred_rec.40,1874068.613738525,275054.24346227193
pred_rec.41,1024636.5116956282,316239.89875194494
pred_rec.42,1495124.241086413,386835.89773120766
pred_rec.43,2576167.199535553,487811.2511336222
pred_rec.44,701154.2693607414,412535.9389330382
pred_rec.45,1016621.6902819782,707286.2735889256
